"","X0.005","X0.01","X0.025","X0.05","X0.1","X0.2","X0.25","X0.3","X0.4","X0.45"
" 39",2.70791318351766,2.42584140973563,2.02269092003676,1.68487512171123,1.30363858862127,0.850935019920124,0.680832556564608,0.528714192444924,0.255082228169606,0.126482306672318
" 40",2.70445926743316,2.42325677933486,2.02107539030627,1.68385101333565,1.3030770526072,0.850699795790454,0.680672717164449,0.528605679550896,0.255038686345814,0.126461718365106
" 41",2.70118130357852,2.42080299172908,2.01954097044138,1.68287800213271,1.30254335895338,0.850476159547463,0.680520735100197,0.528502491664313,0.254997276130993,0.126442137335136
" 42",2.69806618621998,2.41847035963464,2.01808170281844,1.68195235746753,1.30203548718252,0.850263275548065,0.680376044937389,0.528404246233457,0.254957844748026,0.126423491433191
" 43",2.69510207915767,2.41625012876297,2.01669219922782,1.68107070320252,1.30155160768217,0.850060386606326,0.680238134220666,0.528310596490736,0.254920253677752,0.126405715239306
" 44",2.69227826569302,2.41413436816874,2.01536757444376,1.68022997657212,1.3010900596888,0.849866804997402,0.680106537411242,0.528221227364478,0.254884377033739,0.126388749296171
" 45",2.68958501937464,2.41211587570336,2.01410338888085,1.67942739265236,1.30064933225024,0.849681904671476,0.679980830638194,0.528135851938653,0.254850100154388,0.126372539444998
" 46",2.68701349224222,2.41018809620138,2.01289559891943,1.67866041355687,1.30022804770694,0.849505114491982,0.679860627138917,0.528054208376711,0.254817318379206,0.126357036248201
" 47",2.68455561786652,2.40834505044343,2.01174051372977,1.67792672164186,1.29982494731166,0.84933591234429,0.679745573285455,0.527976057240082,0.254785935981744,0.126342194485959
" 48",2.68220402695022,2.40658127327561,2.01063475762423,1.67722419612434,1.29943887867139,0.84917381998688,0.679635345110704,0.527901179143494,0.254755865236297,0.126327972715839
" 49",2.67995197363155,2.40489175953767,2.00957523712924,1.67655089261685,1.29906878474775,0.849018398538077,0.67952964526265,0.527829372698782,0.254727025599191,0.126314332886467
" 50",2.67779327094084,2.40327191667417,2.00855911210076,1.6759050251631,1.29871369419481,0.848869244508664,0.679428200326346,0.527760452706597,0.254699342988588,0.126301239997659
" 51",2.67572223411065,2.4017175230847,2.00758377031584,1.67528495042491,1.29837271284837,0.848725986304885,0.679330758462846,0.527694248561835,0.254672749149242,0.126288661800623
" 52",2.67373363064722,2.40022469141838,2.00664680506169,1.67468915372603,1.29804501620975,0.848588281138016,0.679237087322196,0.527630602843895,0.254647181090746,0.126276568532821
" 53",2.671822636241,2.39878983614144,2.00574599531787,1.6741162367031,1.29772984279107,0.848455812286427,0.679146972194055,0.527569370067244,0.254622580589538,0.126264932682918
" 54",2.66998479573489,2.39740964480846,2.00487928818806,1.67356490635216,1.29742648820907,0.848328286664088,0.679060214364981,0.527510415571411,0.254598893746376,0.126253728781891
" 55",2.66821598848619,2.39608105255332,2.00404478328915,1.67303396528991,1.29713429993094,0.848205432656257,0.678976629655931,0.527453614532601,0.254576070592218,0.126242933216983
" 56",2.66651239755606,2.39480121938657,2.00324071884787,1.67252230307558,1.2968526725898,0.848086998188695,0.678896047117323,0.527398851081656,0.254554064736421,0.126232524065621
" 57",2.66487048224197,2.39356750994555,2.00246545929101,1.67202888846095,1.29658104379901,0.847972749001552,0.678818307862198,0.527346017515242,0.254532833052074,0.126222480946855
" 58",2.66328695353766,2.39237747539368,2.00171748414524,1.67155276245486,1.29631889040442,0.847862467103034,0.67874326402075,0.527295013588983,0.25451233539395,0.126212784888195
" 59",2.66175875216297,2.39122883720736,2.00099537808827,1.6710930321039,1.29606572512205,0.847755949381387,0.678670777801719,0.527245745882761,0.254492534345218,0.126203418206019
" 60",2.66028302885504,2.39011947262491,2.00029782201426,1.67064886490464,1.29582109351573,0.847653006356615,0.678600720648129,0.527198127229742,0.254473394989531,0.12619436439795
" 61",2.65885712665393,2.3890474015621,1.99962358499494,1.67021948377374,1.29558457127522,0.847553461055769,0.678532972476527,0.527152076201803,0.254454884705594,0.126185608045861
" 62",2.65747856495116,2.38801077482455,1.99897151703338,1.66980416251201,1.29535576176057,0.847457147997792,0.678467420990142,0.527107516644894,0.254436972981657,0.126177134728258
" 63",2.65614502509986,2.3870078634698,1.99834054252074,1.66940222170681,1.29513429378289,0.847363912275638,0.678403961057853,0.527064377258884,0.254419631247701,0.126168930941042
" 64",2.65485433741108,2.38603704918995,1.99772965431769,1.66901302502409,1.29491981959517,0.847273608725032,0.678342494151618,0.527022591216901,0.254402832723406,0.126160984025706
" 65",2.65360446938293,2.38509681560282,1.997137908392,1.66863597584755,1.29471201307065,0.847186101170342,0.678282927836102,0.526982095819959,0.254386552280177,0.126153282104168
" 66",2.65239351502832,2.38418574035284,1.99656441895231,1.66827051422763,1.2945105680483,0.847101261739511,0.678225175304911,0.526942832183089,0.254370766315744,0.126145814019548
" 67",2.65121968518366,2.3833024879352,1.9960083540253,1.66791611410743,1.29431519682803,0.847018970240659,0.678169154958551,0.526904744949681,0.254355452640007,0.126138569282248
" 68",2.65008129869473,2.38244580316731,1.99546893142984,1.66757228079671,1.29412562879997,0.846939113594022,0.678114790019806,0.526867782031119,0.254340590370983,0.1261315380208
" 69",2.64897677438863,2.3816145052403,1.99494541510724,1.66723854866855,1.29394160919401,0.846861585313581,0.678062008182701,0.526831894369139,0.254326159839816,0.126124710937005
" 70",2.64790462375115,2.38080748229143,1.99443711177119,1.66691447905596,1.29376289793766,0.846786285033372,0.678010741291698,0.52679703571862,0.254312142503946,0.126118079264906
" 71",2.64686344423839,2.38002368644488,1.99394336784563,1.66659965832853,1.29358926861123,0.84671311807405,0.677960925048113,0.526763162448799,0.25429852086763,0.12611163473325
" 72",2.64585191315933,2.37926212927451,1.99346356666187,1.66629369613154,1.29342050749098,0.84664199504578,0.677912498741113,0.526730233361105,0.254285278409101,0.126105369531074
" 73",2.64486878207338,2.37852187764727,1.99299712588986,1.66599622377143,1.29325641267149,0.84657283148394,0.677865405000908,0.526698209522014,0.254272399513723,0.126099276276128
" 74",2.64391287165309,2.37780204991047,1.99254349518093,1.66570689273402,1.29309679326001,0.846505547514527,0.677819589572051,0.5266670541095,0.254259869412581,0.12609334798586
" 75",2.64298306696739,2.37710181239026,1.99210215400224,1.66542537332256,1.29294146863569,0.84644006754647,0.677775001104937,0.526636732271814,0.254247674125985,0.126087578050727
" 76",2.64207831314599,2.376420376172,1.99167260964466,1.6651513534047,1.29279026776787,0.846376319988364,0.67773159096384,0.526607210997443,0.254235800411453,0.126081960209617
" 77",2.64119761138927,2.37575699413648,1.99125439538839,1.66488453725821,1.29264302858794,0.846314236987392,0.677689313049964,0.526578458995235,0.254224235715747,0.126076488527188
" 78",2.64034001529213,2.37511095822852,1.99084706881169,1.66462464450662,1.29249959740992,0.846253754188433,0.677648123638165,0.526550446583773,0.25421296813061,0.126071157372952
" 79",2.63950462745322,2.37448159693697,1.99045021023013,1.66437140913655,1.29235982839544,0.846194810511557,0.677607981226115,0.526523145589181,0.254201986351864,0.126065961401952
" 80",2.63869059634418,2.37386827296734,1.99006342125445,1.66412457858967,1.29222358305912,0.846137347946295,0.677568846394833,0.526496529250612,0.254191279641592,0.126060895536892
" 81",2.63789711341578,2.37327038109,1.9896863234569,1.6638839129226,1.29209072981104,0.84608131136122,0.677530681679577,0.526470572132762,0.254180837793116,0.126055954951584
" 82",2.63712341042037,2.37268734614874,1.98931855713657,1.66364918402908,1.29196114353272,0.846026648327534,0.677493451450231,0.526445250044804,0.254170651098549,0.12605113505562
" 83",2.63636875693212,2.37211862121594,1.98895978017516,1.66342017491889,1.29183470518423,0.845973308955467,0.677457121800356,0.526420539965195,0.254160710318693,0.126046431480142
" 84",2.63563245804796,2.37156368588186,1.98860966697571,1.66319667904891,1.29171130143947,0.845921245742413,0.677421660444213,0.526396419971876,0.254151006655092,0.126041840064642
" 85",2.63491385225431,2.37102204466687,1.98826790747722,1.66297849970191,1.29159082434739,0.845870413431848,0.677387036621067,0.526372869177408,0.254141531724062,0.126037356844682
" 86",2.63421230944563,2.37049322554637,1.98793420623902,1.66276544940907,1.2914731710171,0.845820768882126,0.677353221006202,0.526349867668651,0.254132277532533,0.126032978040484
" 87",2.6335272290825,2.36997677857922,1.98760828158907,1.66255734941288,1.29135824332478,0.845772270944371,0.677320185628087,0.526327396450607,0.254123236455564,0.126028700046299
" 88",2.63285803847765,2.36947227463133,1.98728986483117,1.6623540291669,1.29124594764079,0.845724880348732,0.67728790379122,0.526305437394113,0.254114401215393,0.126024519420507
" 89",2.63220419120001,2.36897930418671,1.98697869950628,1.6621553258697,1.29113619457527,0.84567855959834,0.67725635000418,0.526283973187061,0.254105764861894,0.126020432876381
" 90",2.63156516558716,2.36849747623917,1.98667454070377,1.66196108403016,1.29102889874088,0.845633272870366,0.677225499912501,0.526262987288882,0.254097320754352,0.126016437273475
" 91",2.63094046335776,2.36802641725825,1.98637715441862,1.6617711550617,1.29092397853123,0.845588985923631,0.677195330235985,0.526242463888043,0.254089062544431,0.126012529609571
" 92",2.63032960831629,2.36756577022379,1.98608631695113,1.66158539690323,1.2908213559139,0.845545666012272,0.677165818710118,0.526222387862313,0.25408098416026,0.126008707013159
" 93",2.62973214514283,2.3671151937237,1.98580181434582,1.6614036736649,1.29072095623693,0.845503281804997,0.677136944031275,0.526202744741614,0.254073079791543,0.126004966736402
" 94",2.62914763826171,2.36667436111034,1.9855234418666,1.66122585529651,1.29062270804771,0.845461803309517,0.677108685805435,0.526183520673233,0.254065343875627,0.126001306148542
" 95",2.62857567078274,2.36624295971095,1.9852510035055,1.66105181727724,1.29052654292343,0.845421201801775,0.677081024500153,0.526164702389253,0.254057771084446,0.125997722729742
" 96",2.62801584351007,2.36582069008828,1.98498431152246,1.66088144032484,1.29043239531213,0.84538144975961,0.677053941399534,0.526146277176009,0.254050356312282,0.125994214065288
" 97",2.62746777401325,2.36540726534762,1.98472318601398,1.66071461012303,1.29034020238375,0.845342520800548,0.677027418562005,0.526128232845451,0.254043094664291,0.125990777840174
" 98",2.62693109575637,2.36500241048693,1.98446745450848,1.66055121706573,1.29024990389028,0.845304389623414,0.677001438780684,0.526110557708259,0.254035981445724,0.125987411834004
" 99",2.62640545728083,2.36460586178694,1.98421695158642,1.66039115601699,1.29016144203448,0.845267031953496,0.676975985546152,0.52609324054859,0.254029012151807,0.125984113916206
" 100",2.62589052143802,2.36421736623848,1.98397151852355,1.66023432608532,1.29007476134651,0.845230424491015,0.676951043011471,0.526076270600346,0.254022182458228,0.12598088204154
