"","X0.995","X0.99","X0.975","X0.95","X0.9","X0.75","X0.5","X0.25","X0.1","X0.05","X0.025","X0.01","X0.005"
" 99",66.5101053017374,69.2298903639471,73.3610801912837,77.0463318637603,81.4492527509825,89.1812145664678,98.334137334474,108.09325857495,117.406883186779,123.225221453362,128.42198864384,134.641616855789,138.986783450939
" 100",67.3275633054792,70.0648949253998,74.2219274749237,77.9294651650173,82.3581358123571,90.1332197463393,99.3341292359885,109.141241070081,118.498003811062,124.342113404004,129.561197185837,135.806723171027,140.169489442314
" 101",68.1459307172286,70.900722917243,75.0834707490814,78.8131839083441,83.2674759924784,91.0854661374979,100.334121299017,110.188982599535,119.588667242563,125.458419408482,130.699708624066,136.971003846794,141.351282760159
" 102",68.9651940871262,71.7373621382606,75.9456996765815,79.6974793839882,84.1772664801286,92.0379501389211,101.334113518776,111.236486757066,120.678880294709,126.574148191494,131.837533328674,138.134471149673,142.532176950902
" 103",69.7853402934455,72.5748006855004,76.8086041735727,80.5823430960114,85.0875006315681,92.9906682383095,102.334105890669,112.283757047988,121.768649613359,127.689308263338,132.974681415192,139.297137045426,143.71218522907
" 104",70.6063565314988,73.4130269441693,77.6721744009225,81.4677667550138,85.9981719648269,93.9436170090566,103.334098410277,113.330796892195,122.857981682525,128.803907927218,134.111162753208,140.459013209231,144.891320488559
" 105",71.42823030302,74.2520295779629,78.5364007559837,82.3537422711725,86.9092741542433,94.8967931073491,104.33409107335,114.37760962704,123.946882829826,129.917955286229,135.246986974654,141.620111035458,146.06959531343
" 106",72.2509494060009,75.0917975198094,79.4012738647149,83.2402617475796,87.8208010252375,95.8501932693935,105.3340838758,115.424198510106,125.035359231729,131.031458250049,136.382163481746,142.780441647044,147.247021988232
" 107",73.0745019249556,75.9323199630046,80.266784574134,84.1273174738634,88.7327465493077,96.8038143087603,106.334076813694,116.470566721844,126.123416918548,132.144424541337,137.516701454579,143.940015904457,148.423612507887
" 108",73.8988762215936,76.7735863527186,81.1329239450895,85.0149019200778,89.6451048392378,97.7576531138404,107.334069883244,117.516717368106,127.211061779246,133.256861701868,138.650609858408,145.098844414289,149.599378587168
" 109",74.724060925878,77.6155863778557,81.9996832453329,85.9030077308467,90.5578701445041,98.7117066454084,108.334063080802,118.562653482576,128.298299566027,134.368777098411,139.783897450621,146.256937537486,150.774331669772
" 110",75.5500449274521,78.4583099632492,82.867053942877,86.7916277197511,91.471036846874,99.6659719342873,109.334056402855,119.608378029088,129.385135898742,135.48017792836,140.916572787421,147.414305397244,151.948482937023
" 111",76.376817367415,79.3017472621741,83.7350276996253,87.6807548639451,92.3845994561833,100.620446079108,110.334049846016,120.653893903867,130.471576269115,136.591071225135,142.048644230248,148.570957886576,153.121843316222
" 112",77.204367630428,80.1458886491632,84.6035963652604,88.5703822989916,93.2985526062872,101.57512624416,111.33404340702,121.699203937657,131.557626044795,137.701463863371,143.180119951919,149.726904675574,154.294423488648
" 113",78.0326853371378,80.9907247131104,85.4727519713772,89.4605033139048,94.2128910511726,102.530009657333,112.334037082719,122.744310897787,132.643290473243,138.811362563885,144.311007942539,150.882155218383,155.466233897254
" 114",78.8617603368991,81.8362462506486,86.3424867258495,90.3511113463905,95.1276096612267,103.485093608134,113.334030870075,123.78921749013,133.728574685471,139.920773898456,145.44131601517,152.036718759888,156.63728475404
" 115",79.691582700784,82.6824442597873,87.2127930074197,91.2421999782756,96.0427034196537,104.440375445788,114.334024766157,124.833926361008,134.813483699622,141.02970429441,146.571051811269,153.190604342149,157.807586047145
" 116",80.5221427148623,83.529309933799,88.0836633604995,92.1337629311148,96.9581674190305,105.395852577412,115.334018768136,125.878440099002,135.898022424423,142.138160039026,147.700222805926,154.343820810571,158.977147547657
" 117",81.3534308737429,84.3768346553426,88.9550904901721,93.0257940619699,97.8739968579982,106.351522466261,116.33401287328,126.922761236704,136.982195662487,143.246147283775,148.828836312886,155.496376819844,160.145978816165
" 118",82.1854378743613,85.2250099908114,89.8270672573869,93.9182873593501,98.7901870380799,107.307382630039,117.33400707895,127.966892252399,138.066008113505,144.353672048385,149.956899489389,156.648280839652,161.314089209048
" 119",83.0181546100033,86.0738276848961,90.6995866743377,94.8112369393081,99.7067333606213,108.263430639278,118.334001382597,129.010835571679,139.149464377303,145.460740224765,151.084419340813,157.799541160162,162.481487884538
" 120",83.8515721645541,86.9232796553539,91.5726419000145,95.7046370416841,100.623631323846,109.219664115778,119.333995781756,130.054593568999,140.232568956792,146.567357580767,152.211402725152,158.950165897306,163.648183808538
